"zone_id","datum","uur","max_availability","avg_availability"
56170,2024-08-08,9,4,4
56170,2024-08-08,10,3,3
56170,2024-08-08,11,4,4
56170,2024-08-08,12,3,3
56170,2024-08-08,13,2,2
56170,2024-08-08,14,3,3
56170,2024-08-08,15,3,3
56170,2024-08-08,16,3,3
56170,2024-08-08,17,4,4
56170,2024-08-08,18,4,4
56170,2024-08-08,19,5,5
56170,2024-08-08,20,6,6
56170,2024-08-08,21,6,6
56170,2024-08-08,22,6,6
56170,2024-08-08,23,6,6
56170,2024-08-09,0,7,7
56170,2024-08-09,1,7,7
56170,2024-08-09,2,7,7
56170,2024-08-09,3,7,7
56170,2024-08-09,4,6,6
56170,2024-08-09,5,6,6
56170,2024-08-09,6,6,6
56170,2024-08-09,7,5,5
56170,2024-08-09,8,5,5
56170,2024-08-09,9,4,4
56170,2024-08-09,10,4,4
56170,2024-08-09,11,3,3
56170,2024-08-09,12,3,3
56170,2024-08-09,13,3,3
56170,2024-08-09,14,5,5
56170,2024-08-09,15,6,6
56170,2024-08-09,16,8,8
56170,2024-08-09,17,8,8
56170,2024-08-09,18,8,8
56170,2024-08-09,19,7,7
56170,2024-08-09,20,7,7
56170,2024-08-09,21,6,6
56170,2024-08-09,22,6,6
56170,2024-08-09,23,8,8
56170,2024-08-10,0,6,6
56170,2024-08-10,1,6,6
56170,2024-08-10,2,6,6
56170,2024-08-10,3,6,6
56170,2024-08-10,4,6,6
56170,2024-08-10,5,6,6
56170,2024-08-10,6,5,5
56170,2024-08-10,7,5,5
56170,2024-08-10,8,5,5
56170,2024-08-10,9,4,4
56170,2024-08-10,10,3,3
56170,2024-08-10,11,2,2
56170,2024-08-10,12,2,2
56170,2024-08-10,13,3,3
56170,2024-08-10,14,3,3
56170,2024-08-10,15,2,2
56170,2024-08-10,16,3,3
56170,2024-08-10,17,3,3
56170,2024-08-10,18,3,3
56170,2024-08-10,19,4,4
56170,2024-08-10,20,3,3
56170,2024-08-10,21,4,4
56170,2024-08-10,22,4,4
56170,2024-08-10,23,5,5
56170,2024-08-11,0,6,6
56170,2024-08-11,1,6,6
56170,2024-08-11,2,6,6
56170,2024-08-11,3,6,6
56170,2024-08-11,4,6,6
56170,2024-08-11,5,6,6
56170,2024-08-11,6,5,5
56170,2024-08-11,7,5,5
56170,2024-08-11,8,4,4
56170,2024-08-11,9,3,3
56170,2024-08-11,10,3,3
56170,2024-08-11,11,3,3
56170,2024-08-11,12,3,3
56170,2024-08-11,13,3,3
56170,2024-08-11,14,4,4
56170,2024-08-11,15,4,4
56170,2024-08-11,16,6,6
56170,2024-08-11,17,7,7
56170,2024-08-11,18,4,4
56170,2024-08-11,19,4,4
56170,2024-08-11,20,4,4
56170,2024-08-11,21,4,4
56170,2024-08-11,22,4,4
56170,2024-08-11,23,4,4
56170,2024-08-12,0,4,4
56170,2024-08-12,1,4,4
56170,2024-08-12,2,4,4
56170,2024-08-12,3,4,4
56170,2024-08-12,4,4,4
56170,2024-08-12,5,4,4
56170,2024-08-12,6,4,4
56170,2024-08-12,7,4,4
56170,2024-08-12,8,4,4
56170,2024-08-12,9,4,4
56170,2024-08-12,10,4,4
56170,2024-08-12,11,4,4
56170,2024-08-12,12,4,4
56170,2024-08-12,13,4,4
56170,2024-08-12,14,6,6
56170,2024-08-12,15,7,7
56170,2024-08-12,16,8,8
56170,2024-08-12,17,9,9
56170,2024-08-12,18,9,9
56170,2024-08-12,19,9,9
56170,2024-08-12,20,7,7
56170,2024-08-12,21,7,7
56170,2024-08-12,22,7,7
56170,2024-08-12,23,7,7
56170,2024-08-13,0,7,7
56170,2024-08-13,1,7,7
56170,2024-08-13,2,7,7
56170,2024-08-13,3,7,7
56170,2024-08-13,4,7,7
56170,2024-08-13,5,7,7
56170,2024-08-13,6,7,7
56170,2024-08-13,7,7,7
56170,2024-08-13,8,8,8
56170,2024-08-13,9,8,8
56170,2024-08-13,10,8,8
56170,2024-08-13,11,6,6
56170,2024-08-13,12,6,6
56170,2024-08-13,13,6,6
56170,2024-08-13,14,8,8
56170,2024-08-13,15,10,10
56170,2024-08-13,16,11,11
56170,2024-08-13,17,10,10
56170,2024-08-13,18,10,10
56170,2024-08-13,19,7,7
56170,2024-08-13,20,7,7
56170,2024-08-13,21,7,7
56170,2024-08-13,22,8,8
56170,2024-08-13,23,8,8
56170,2024-08-14,0,8,8
56170,2024-08-14,1,8,8
56170,2024-08-14,2,8,8
56170,2024-08-14,3,8,8
56170,2024-08-14,4,8,8
56170,2024-08-14,5,8,8
56170,2024-08-14,6,7,7
56170,2024-08-14,7,7,7
56170,2024-08-14,8,7,7
56170,2024-08-14,9,7,7
56170,2024-08-14,10,7,7
56170,2024-08-14,11,6,6
56170,2024-08-14,12,6,6
56170,2024-08-14,13,7,7
56170,2024-08-14,14,7,7
56170,2024-08-14,15,7,7
56170,2024-08-14,16,7,7
56170,2024-08-14,17,8,8
56170,2024-08-14,18,9,9
56170,2024-08-14,19,8,8
56170,2024-08-14,20,8,8
56170,2024-08-14,21,9,9
56170,2024-08-14,22,9,9
56170,2024-08-14,23,9,9
56170,2024-08-15,0,9,9
56170,2024-08-15,1,11,11
56170,2024-08-15,2,10,10
56170,2024-08-15,3,10,10
56170,2024-08-15,4,9,9
56170,2024-08-15,5,9,9
56170,2024-08-15,6,9,9
56170,2024-08-15,7,7,7
56170,2024-08-15,8,8,8
56170,2024-08-15,9,6,6
56170,2024-08-15,10,7,7
56170,2024-08-15,11,7,7
56170,2024-08-15,12,7,7
56170,2024-08-15,13,7,7
56170,2024-08-15,14,6,6
56170,2024-08-15,15,6,6
56170,2024-08-15,16,8,8
56170,2024-08-15,17,8,8
56170,2024-08-15,18,9,9
56170,2024-08-15,19,9,9
56170,2024-08-15,20,9,9
56170,2024-08-15,21,9,9
56170,2024-08-15,22,9,9
56170,2024-08-15,23,9,9
56170,2024-08-16,0,9,9
56170,2024-08-16,1,9,9
56170,2024-08-16,2,9,9
56170,2024-08-16,3,9,9
56170,2024-08-16,4,8,8
56170,2024-08-16,5,8,8
56170,2024-08-16,6,8,8
56170,2024-08-16,7,8,8
56170,2024-08-16,8,7,7
56170,2024-08-16,9,7,7
56170,2024-08-16,10,8,8
56170,2024-08-16,11,9,9
56170,2024-08-16,12,8,8
56170,2024-08-16,13,8,8
56170,2024-08-16,14,8,8
56170,2024-08-16,15,9,9
56170,2024-08-16,16,9,9
56170,2024-08-16,17,9,9
56170,2024-08-16,18,8,8
56170,2024-08-16,19,9,9
56170,2024-08-16,20,9,9
56170,2024-08-16,21,9,9
56170,2024-08-16,22,9,9
56170,2024-08-16,23,9,9
56170,2024-08-17,0,9,9
56170,2024-08-17,1,9,9
56170,2024-08-17,2,9,9
56170,2024-08-17,3,8,8
56170,2024-08-17,4,8,8
56170,2024-08-17,5,8,8
56170,2024-08-17,6,8,8
56170,2024-08-17,7,7,7
56170,2024-08-17,8,7,7
56170,2024-08-17,9,5,5
56170,2024-08-17,10,5,5
56170,2024-08-17,11,7,7
56170,2024-08-17,12,6,6
56170,2024-08-17,13,5,5
56170,2024-08-17,14,5,5
56170,2024-08-17,15,7,7
56170,2024-08-17,16,7,7
56170,2024-08-17,17,6,6
56170,2024-08-17,18,6,6
56170,2024-08-17,19,7,7
56170,2024-08-17,20,8,8
56170,2024-08-17,21,7,7
56170,2024-08-17,22,7,7
56170,2024-08-17,23,8,8
56170,2024-08-18,0,8,8
56170,2024-08-18,1,8,8
56170,2024-08-18,2,8,8
56170,2024-08-18,3,9,9
56170,2024-08-18,4,9,9
56170,2024-08-18,5,8,8
56170,2024-08-18,6,8,8
56170,2024-08-18,7,8,8
56170,2024-08-18,8,7,7
56170,2024-08-18,9,7,7
56170,2024-08-18,10,6,6
56170,2024-08-18,11,5,5
56170,2024-08-18,12,4,4
56170,2024-08-18,13,4,4
56170,2024-08-18,14,6,6
56170,2024-08-18,15,6,6
56170,2024-08-18,16,7,7
56170,2024-08-18,17,7,7
56170,2024-08-18,18,7,7
56170,2024-08-18,19,8,8
56170,2024-08-18,20,8,8
56170,2024-08-18,21,7,7
56170,2024-08-18,22,7,7
56170,2024-08-18,23,7,7
56170,2024-08-19,0,7,7
56170,2024-08-19,1,7,7
56170,2024-08-19,2,7,7
56170,2024-08-19,3,7,7
56170,2024-08-19,4,7,7
56170,2024-08-19,5,8,8
56170,2024-08-19,6,8,8
56170,2024-08-19,7,7,7
56170,2024-08-19,8,7,7
56170,2024-08-19,9,6,6
56170,2024-08-19,10,6,6
56170,2024-08-19,11,6,6
56170,2024-08-19,12,6,6
56170,2024-08-19,13,8,8
56170,2024-08-19,14,8,8
56170,2024-08-19,15,5,5
56170,2024-08-19,16,5,5
56170,2024-08-19,17,5,5
56170,2024-08-19,18,5,5
56170,2024-08-19,19,5,5
56170,2024-08-19,20,6,6
56170,2024-08-19,21,6,6
56170,2024-08-19,22,7,7
56170,2024-08-19,23,8,8
56170,2024-08-20,0,8,8
56170,2024-08-20,1,8,8
56170,2024-08-20,2,9,9
56170,2024-08-20,3,9,9
56170,2024-08-20,4,7,7
56170,2024-08-20,5,7,7
56170,2024-08-20,6,7,7
56170,2024-08-20,7,6,6
56170,2024-08-20,8,5,5
56170,2024-08-20,9,5,5
56170,2024-08-20,10,5,5
56170,2024-08-20,11,4,4
56170,2024-08-20,12,5,5
56170,2024-08-20,13,7,7
56170,2024-08-20,14,10,10
56170,2024-08-20,15,10,10
56170,2024-08-20,16,10,10
56170,2024-08-20,17,10,10
56170,2024-08-20,18,10,10
56170,2024-08-20,19,10,10
56170,2024-08-20,20,10,10
56170,2024-08-20,21,10,10
56170,2024-08-20,22,11,11
56170,2024-08-20,23,14,14
56170,2024-08-21,0,14,14
56170,2024-08-21,1,14,14
56170,2024-08-21,2,14,14
56170,2024-08-21,3,14,14
56170,2024-08-21,4,14,14
56170,2024-08-21,5,13,13
56170,2024-08-21,6,13,13
56170,2024-08-21,7,12,12
56170,2024-08-21,8,11,11
56170,2024-08-21,9,11,11
56170,2024-08-21,10,9,9
56170,2024-08-21,11,8,8
56170,2024-08-21,12,8,8
56170,2024-08-21,13,6,6
56170,2024-08-21,14,7,7
56170,2024-08-21,15,7,7
56170,2024-08-21,16,5,5
56170,2024-08-21,17,3,3
56170,2024-08-21,18,3,3
56170,2024-08-21,19,3,3
56170,2024-08-21,20,4,4
56170,2024-08-21,21,4,4
56170,2024-08-21,22,4,4
56170,2024-08-21,23,4,4
56170,2024-08-22,0,4,4
56170,2024-08-22,1,4,4
56170,2024-08-22,2,4,4
56170,2024-08-22,3,4,4
56170,2024-08-22,4,3,3
56170,2024-08-22,5,3,3
56170,2024-08-22,6,3,3
56170,2024-08-22,7,3,3
56170,2024-08-22,8,3,3
56170,2024-08-22,9,4,4
56170,2024-08-22,10,4,4
56170,2024-08-22,11,4,4
56170,2024-08-22,12,5,5
56170,2024-08-22,13,5,5
56170,2024-08-22,14,7,7
56170,2024-08-22,15,7,7
56170,2024-08-22,16,10,10
56170,2024-08-22,17,8,8
56170,2024-08-22,18,8,8
56170,2024-08-22,19,7,7
56170,2024-08-22,20,5,5
56170,2024-08-22,21,5,5
56170,2024-08-22,22,5,5
56170,2024-08-22,23,5,5
56170,2024-08-23,0,7,7
56170,2024-08-23,1,7,7
56170,2024-08-23,2,7,7
56170,2024-08-23,3,7,7
56170,2024-08-23,4,6,6
56170,2024-08-23,5,6,6
56170,2024-08-23,6,4,4
56170,2024-08-23,7,3,3
56170,2024-08-23,8,2,2
56170,2024-08-23,9,2,2
56170,2024-08-23,10,2,2
56170,2024-08-23,11,1,1
56170,2024-08-23,12,1,1
56170,2024-08-23,13,1,1
56170,2024-08-23,14,2,2
56170,2024-08-23,15,2,2
56170,2024-08-23,16,1,1
56170,2024-08-23,17,1,1
56170,2024-08-23,18,1,1
56170,2024-08-23,19,2,2
56170,2024-08-23,20,2,2
56170,2024-08-23,21,2,2
56170,2024-08-23,22,2,2
56170,2024-08-23,23,3,3
56170,2024-08-24,0,4,4
56170,2024-08-24,1,4,4
56170,2024-08-24,2,4,4
56170,2024-08-24,3,4,4
56170,2024-08-24,4,4,4
56170,2024-08-24,5,4,4
56170,2024-08-24,6,4,4
56170,2024-08-24,7,4,4
56170,2024-08-24,8,2,2
56170,2024-08-24,9,2,2
56170,2024-08-24,10,1,1
56170,2024-08-24,11,2,2
56170,2024-08-24,12,2,2
56170,2024-08-24,13,2,2
56170,2024-08-24,15,1,1
56170,2024-08-24,16,2,2
56170,2024-08-24,17,2,2
56170,2024-08-24,18,2,2
56170,2024-08-24,19,2,2
56170,2024-08-24,20,2,2
56170,2024-08-24,21,1,1
56170,2024-08-24,22,2,2
56170,2024-08-24,23,2,2
56170,2024-08-25,0,2,2
56170,2024-08-25,1,3,3
56170,2024-08-25,2,4,4
56170,2024-08-25,3,4,4
56170,2024-08-25,4,4,4
56170,2024-08-25,5,3,3
56170,2024-08-25,6,3,3
56170,2024-08-25,7,3,3
56170,2024-08-25,8,3,3
56170,2024-08-25,9,2,2
56170,2024-08-25,10,2,2
56170,2024-08-25,11,2,2
56170,2024-08-25,12,2,2
56170,2024-08-25,13,2,2
56170,2024-08-25,14,1,1
56170,2024-08-25,15,1,1
56170,2024-08-25,16,1,1
56170,2024-08-25,17,1,1
56170,2024-08-25,18,2,2
56170,2024-08-25,20,1,1
56170,2024-08-25,21,1,1
56170,2024-08-25,22,1,1
56170,2024-08-25,23,2,2
56170,2024-08-26,0,2,2
56170,2024-08-26,1,2,2
56170,2024-08-26,2,2,2
56170,2024-08-26,3,2,2
56170,2024-08-26,4,2,2
56170,2024-08-26,5,1,1
56170,2024-08-26,6,1,1
56170,2024-08-26,11,1,1
56170,2024-08-26,12,1,1
56170,2024-08-26,13,1,1
56170,2024-08-26,14,1,1
56170,2024-08-26,15,1,1
56170,2024-08-26,16,3,3
56170,2024-08-26,17,3,3
56170,2024-08-26,18,2,2
56170,2024-08-26,19,2,2
56170,2024-08-26,20,2,2
56170,2024-08-26,21,2,2
56170,2024-08-26,22,2,2
56170,2024-08-26,23,2,2
56170,2024-08-27,0,2,2
56170,2024-08-27,1,2,2
56170,2024-08-27,2,2,2
56170,2024-08-27,3,2,2
56170,2024-08-27,4,2,2
56170,2024-08-27,5,1,1
56170,2024-08-27,7,1,1
56170,2024-08-27,9,1,1
56170,2024-08-27,10,1,1
56170,2024-08-27,13,1,1
56170,2024-08-27,14,2,2
56170,2024-08-27,15,2,2
56170,2024-08-27,16,4,4
56170,2024-08-27,17,4,4
56170,2024-08-27,18,4,4
56170,2024-08-27,19,4,4
56170,2024-08-27,20,3,3
56170,2024-08-27,21,3,3
56170,2024-08-27,22,3,3
56170,2024-08-27,23,4,4
56170,2024-08-28,0,4,4
56170,2024-08-28,1,4,4
56170,2024-08-28,2,4,4
56170,2024-08-28,3,4,4
56170,2024-08-28,4,3,3
56170,2024-08-28,5,3,3
56170,2024-08-28,6,3,3
56170,2024-08-28,7,1,1
56170,2024-08-28,8,1,1
56170,2024-08-28,9,2,2
56170,2024-08-28,10,2,2
56170,2024-08-28,11,2,2
56170,2024-08-28,12,2,2
56170,2024-08-28,13,2,2
56170,2024-08-28,14,2,2
56170,2024-08-28,15,4,4
56170,2024-08-28,16,7,7
56170,2024-08-28,17,7,7
56170,2024-08-28,18,5,5
56170,2024-08-28,19,6,6
56170,2024-08-28,20,5,5
56170,2024-08-28,21,5,5
56170,2024-08-28,22,5,5
56170,2024-08-28,23,4,4
56170,2024-08-29,0,5,5
56170,2024-08-29,1,5,5
56170,2024-08-29,2,5,5
56170,2024-08-29,3,5,5
56170,2024-08-29,4,4,4
56170,2024-08-29,5,5,5
56170,2024-08-29,6,4,4
56170,2024-08-29,7,3,3
56170,2024-08-29,8,3,3
56170,2024-08-29,9,2,2
56170,2024-08-29,10,3,3
56170,2024-08-29,11,3,3
56170,2024-08-29,12,4,4
56170,2024-08-29,13,3,3
56170,2024-08-29,14,3,3
56170,2024-08-29,15,4,4
56170,2024-08-29,16,4,4
56170,2024-08-29,17,4,4
56170,2024-08-29,18,4,4
56170,2024-08-29,19,4,4
56170,2024-08-29,20,5,5
56170,2024-08-29,21,5,5
56170,2024-08-29,22,3,3
56171,2024-08-05,0,10,10
56171,2024-08-05,1,10,10
56171,2024-08-05,2,10,10
56171,2024-08-05,3,10,10
56171,2024-08-05,4,10,10
56171,2024-08-05,5,9,9
56171,2024-08-05,6,8,8
56171,2024-08-05,7,8,8
56171,2024-08-05,8,7,7
56171,2024-08-05,9,7,7
56171,2024-08-05,10,7,7
56171,2024-08-05,11,8,8
56171,2024-08-05,12,9,9
56171,2024-08-05,13,11,11
56171,2024-08-05,14,9,9
56171,2024-08-05,15,9,9
56171,2024-08-05,16,11,11
56171,2024-08-05,17,10,10
56171,2024-08-05,18,12,12
56171,2024-08-05,19,11,11
56171,2024-08-05,20,11,11
56171,2024-08-05,21,11,11
56171,2024-08-05,22,12,12
56171,2024-08-05,23,12,12
56171,2024-08-06,0,12,12
56171,2024-08-06,1,12,12
56171,2024-08-06,2,12,12
56171,2024-08-06,3,12,12
56171,2024-08-06,4,11,11
56171,2024-08-06,5,11,11
56171,2024-08-06,6,10,10
56171,2024-08-06,7,9,9
56171,2024-08-06,8,8,8
56171,2024-08-06,9,8,8
56171,2024-08-06,10,10,10
56171,2024-08-06,11,13,13
56171,2024-08-06,12,12,12
56171,2024-08-06,13,12,12
56171,2024-08-06,14,12,12
56171,2024-08-06,15,10,10
56171,2024-08-06,16,14,14
56171,2024-08-06,17,15,15
56171,2024-08-06,18,15,15
56171,2024-08-06,19,14,14
56171,2024-08-06,20,13,13
56171,2024-08-06,21,13,13
56171,2024-08-06,22,13,13
56171,2024-08-06,23,14,14
56171,2024-08-07,0,15,15
56171,2024-08-07,1,15,15
56171,2024-08-07,2,15,15
56171,2024-08-07,3,15,15
56171,2024-08-07,4,14,14
56171,2024-08-07,5,14,14
56171,2024-08-07,6,13,13
56171,2024-08-07,7,12,12
56171,2024-08-07,8,11,11
56171,2024-08-07,9,11,11
56171,2024-08-07,10,11,11
56171,2024-08-07,11,11,11
56171,2024-08-07,12,13,13
56171,2024-08-07,13,13,13
56171,2024-08-07,14,13,13
56171,2024-08-07,15,14,14
56171,2024-08-07,16,13,13
56171,2024-08-07,17,14,14
56171,2024-08-07,18,13,13
56171,2024-08-07,19,15,15
56171,2024-08-07,20,14,14
56171,2024-08-07,21,15,15
56171,2024-08-07,22,15,15
56171,2024-08-07,23,14,14
56171,2024-08-08,0,15,15
56171,2024-08-08,1,15,15
56171,2024-08-08,2,15,15
56171,2024-08-08,3,15,15
56171,2024-08-08,4,14,14
56171,2024-08-08,5,14,14
56171,2024-08-08,6,13,13
56171,2024-08-08,7,13,13
56171,2024-08-08,8,14,14
56171,2024-08-08,9,13,13
56171,2024-08-08,10,14,14
56171,2024-08-08,11,15,15
56171,2024-08-08,12,14,14
56171,2024-08-08,13,12,12
56171,2024-08-08,14,13,13
56171,2024-08-08,15,15,15
56171,2024-08-08,16,15,15
56171,2024-08-08,17,16,16
56171,2024-08-08,18,14,14
56171,2024-08-08,19,14,14
56171,2024-08-08,20,16,16
56171,2024-08-08,21,16,16
56171,2024-08-08,22,16,16
56171,2024-08-08,23,16,16
56171,2024-08-09,0,17,17
56171,2024-08-09,1,17,17
56171,2024-08-09,2,17,17
56171,2024-08-09,3,17,17
56171,2024-08-09,4,16,16
56171,2024-08-09,5,16,16
56171,2024-08-09,6,15,15
56171,2024-08-09,7,14,14
56171,2024-08-09,8,14,14
56171,2024-08-09,9,12,12
56171,2024-08-09,10,12,12
56171,2024-08-09,11,11,11
56171,2024-08-09,12,12,12
56171,2024-08-09,13,12,12
56171,2024-08-09,14,13,13
56171,2024-08-09,15,13,13
56171,2024-08-09,16,14,14
56171,2024-08-09,17,14,14
56171,2024-08-09,18,14,14
56171,2024-08-09,19,13,13
56171,2024-08-09,20,14,14
56171,2024-08-09,21,14,14
56171,2024-08-09,22,14,14
56171,2024-08-09,23,16,16
56171,2024-08-10,0,14,14
56171,2024-08-10,1,14,14
56171,2024-08-10,2,15,15
56171,2024-08-10,3,16,16
56171,2024-08-10,4,16,16
56171,2024-08-10,5,16,16
56171,2024-08-10,6,15,15
56171,2024-08-10,7,15,15
56171,2024-08-10,8,15,15
56171,2024-08-10,9,14,14
56171,2024-08-10,10,13,13
56171,2024-08-10,11,15,15
56171,2024-08-10,12,14,14
56171,2024-08-10,13,16,16
56171,2024-08-10,14,15,15
56171,2024-08-10,15,14,14
56171,2024-08-10,16,15,15
56171,2024-08-10,17,15,15
56171,2024-08-10,18,14,14
56171,2024-08-10,19,15,15
56171,2024-08-10,20,15,15
56171,2024-08-10,21,17,17
56171,2024-08-10,22,17,17
56171,2024-08-10,23,17,17
56171,2024-08-11,0,19,19
56171,2024-08-11,1,20,20
56171,2024-08-11,2,20,20
56171,2024-08-11,3,20,20
56171,2024-08-11,4,20,20
56171,2024-08-11,5,20,20
56171,2024-08-11,6,20,20
56171,2024-08-11,7,20,20
56171,2024-08-11,8,20,20
56171,2024-08-11,9,18,18
56171,2024-08-11,10,19,19
56171,2024-08-11,11,19,19
56171,2024-08-11,12,18,18
56171,2024-08-11,13,16,16
56171,2024-08-11,14,15,15
56171,2024-08-11,15,15,15
56171,2024-08-11,16,17,17
56171,2024-08-11,17,18,18
56171,2024-08-11,18,15,15
56171,2024-08-11,19,14,14
56171,2024-08-11,20,14,14
56171,2024-08-11,21,14,14
56171,2024-08-11,22,15,15
56171,2024-08-11,23,15,15
56171,2024-08-12,0,15,15
56171,2024-08-12,1,15,15
56171,2024-08-12,2,15,15
56171,2024-08-12,3,15,15
56171,2024-08-12,4,15,15
56171,2024-08-12,5,14,14
56171,2024-08-12,6,14,14
56171,2024-08-12,7,14,14
56171,2024-08-12,8,13,13
56171,2024-08-12,9,13,13
56171,2024-08-12,10,14,14
56171,2024-08-12,11,14,14
56171,2024-08-12,12,14,14
56171,2024-08-12,13,15,15
56171,2024-08-12,14,17,17
56171,2024-08-12,15,22,22
56171,2024-08-12,16,23,23
56171,2024-08-12,17,23,23
56171,2024-08-12,18,24,24
56171,2024-08-12,19,25,25
56171,2024-08-12,20,25,25
56171,2024-08-12,21,26,26
56171,2024-08-12,22,26,26
56171,2024-08-12,23,26,26
56171,2024-08-13,0,26,26
56171,2024-08-13,1,26,26
56171,2024-08-13,2,26,26
56171,2024-08-13,3,26,26
56171,2024-08-13,4,25,25
56171,2024-08-13,5,25,25
56171,2024-08-13,6,24,24
56171,2024-08-13,7,24,24
56171,2024-08-13,8,25,25
56171,2024-08-13,9,23,23
56171,2024-08-13,10,23,23
56171,2024-08-13,11,21,21
56171,2024-08-13,12,21,21
56171,2024-08-13,13,20,20
56171,2024-08-13,14,19,19
56171,2024-08-13,15,21,21
56171,2024-08-13,16,23,23
56171,2024-08-13,17,23,23
56171,2024-08-13,18,22,22
56171,2024-08-13,19,20,20
56171,2024-08-13,20,20,20
56171,2024-08-13,21,20,20
56171,2024-08-13,22,20,20
56171,2024-08-13,23,20,20
56171,2024-08-14,0,20,20
56171,2024-08-14,1,20,20
56171,2024-08-14,2,20,20
56171,2024-08-14,3,20,20
56171,2024-08-14,4,19,19
56171,2024-08-14,5,19,19
56171,2024-08-14,6,18,18
56171,2024-08-14,7,18,18
56171,2024-08-14,8,18,18
56171,2024-08-14,9,18,18
56171,2024-08-14,10,18,18
56171,2024-08-14,11,14,14
56171,2024-08-14,12,14,14
56171,2024-08-14,13,15,15
56171,2024-08-14,14,15,15
56171,2024-08-14,15,15,15
56171,2024-08-14,16,15,15
56171,2024-08-14,17,17,17
56171,2024-08-14,18,18,18
56171,2024-08-14,19,17,17
56171,2024-08-14,20,17,17
56171,2024-08-14,21,18,18
56171,2024-08-14,22,20,20
56171,2024-08-14,23,21,21
56171,2024-08-15,0,20,20
56171,2024-08-15,1,22,22
56171,2024-08-15,2,21,21
56171,2024-08-15,3,21,21
56171,2024-08-15,4,19,19
56171,2024-08-15,5,19,19
56171,2024-08-15,6,19,19
56171,2024-08-15,7,15,15
56171,2024-08-15,8,16,16
56171,2024-08-15,9,15,15
56171,2024-08-15,10,16,16
56171,2024-08-15,11,16,16
56171,2024-08-15,12,16,16
56171,2024-08-15,13,16,16
56171,2024-08-15,14,15,15
56171,2024-08-15,15,15,15
56171,2024-08-15,16,15,15
56171,2024-08-15,17,15,15
56171,2024-08-15,18,16,16
56171,2024-08-15,19,17,17
56171,2024-08-15,20,13,13
56171,2024-08-15,21,13,13
56171,2024-08-15,22,13,13
56171,2024-08-15,23,13,13
56171,2024-08-16,0,13,13
56171,2024-08-16,1,13,13
56171,2024-08-16,2,13,13
56171,2024-08-16,3,13,13
56171,2024-08-16,4,12,12
56171,2024-08-16,5,11,11
56171,2024-08-16,6,11,11
56171,2024-08-16,7,11,11
56171,2024-08-16,8,11,11
56171,2024-08-16,9,11,11
56171,2024-08-16,10,12,12
56171,2024-08-16,11,13,13
56171,2024-08-16,12,13,13
56171,2024-08-16,13,13,13
56171,2024-08-16,14,13,13
56171,2024-08-16,15,14,14
56171,2024-08-16,16,14,14
56171,2024-08-16,17,14,14
56171,2024-08-16,18,12,12
56171,2024-08-16,19,12,12
56171,2024-08-16,20,11,11
56171,2024-08-16,21,12,12
56171,2024-08-16,22,12,12
56171,2024-08-16,23,13,13
56171,2024-08-17,0,14,14
56171,2024-08-17,1,14,14
56171,2024-08-17,2,14,14
56171,2024-08-17,3,13,13
56171,2024-08-17,4,13,13
56171,2024-08-17,5,13,13
56171,2024-08-17,6,13,13
56171,2024-08-17,7,12,12
56171,2024-08-17,8,12,12
56171,2024-08-17,9,10,10
56171,2024-08-17,10,10,10
56171,2024-08-17,11,12,12
56171,2024-08-17,12,9,9
56171,2024-08-17,13,8,8
56171,2024-08-17,14,8,8
56171,2024-08-17,15,11,11
56171,2024-08-17,16,11,11
56171,2024-08-17,17,10,10
56171,2024-08-17,18,9,9
56171,2024-08-17,19,10,10
56171,2024-08-17,20,13,13
56171,2024-08-17,21,12,12
56171,2024-08-17,22,12,12
56171,2024-08-17,23,14,14
56171,2024-08-18,0,15,15
56171,2024-08-18,1,15,15
56171,2024-08-18,2,15,15
56171,2024-08-18,3,15,15
56171,2024-08-18,4,15,15
56171,2024-08-18,5,15,15
56171,2024-08-18,6,15,15
56171,2024-08-18,7,15,15
56171,2024-08-18,8,13,13
56171,2024-08-18,9,13,13
56171,2024-08-18,10,10,10
56171,2024-08-18,11,8,8
56171,2024-08-18,12,7,7
56171,2024-08-18,13,8,8
56171,2024-08-18,14,9,9
56171,2024-08-18,15,10,10
56171,2024-08-18,16,12,12
56171,2024-08-18,17,11,11
56171,2024-08-18,18,11,11
56171,2024-08-18,19,13,13
56171,2024-08-18,20,13,13
56171,2024-08-18,21,12,12
56171,2024-08-18,22,12,12
56171,2024-08-18,23,12,12
56171,2024-08-19,0,13,13
56171,2024-08-19,1,13,13
56171,2024-08-19,2,13,13
56171,2024-08-19,3,13,13
56171,2024-08-19,4,12,12
56171,2024-08-19,5,13,13
56171,2024-08-19,6,12,12
56171,2024-08-19,7,9,9
56171,2024-08-19,8,9,9
56171,2024-08-19,9,8,8
56171,2024-08-19,10,8,8
56171,2024-08-19,11,8,8
56171,2024-08-19,12,8,8
56171,2024-08-19,13,9,9
56171,2024-08-19,14,9,9
56171,2024-08-19,15,7,7
56171,2024-08-19,16,9,9
56171,2024-08-19,17,8,8
56171,2024-08-19,18,6,6
56171,2024-08-19,19,6,6
56171,2024-08-19,20,8,8
56171,2024-08-19,21,8,8
56171,2024-08-19,22,9,9
56171,2024-08-19,23,10,10
56171,2024-08-20,0,13,13
56171,2024-08-20,1,13,13
56171,2024-08-20,2,14,14
56171,2024-08-20,3,14,14
56171,2024-08-20,4,12,12
